time,latitude,longitude,depth,mag
2023-10-26 02:24:32.968410224,36.577,-121.9054,9.68,1.11
2023-10-26 03:45:38.610156454,33.8348,-119.0027,5.16,1.51
2023-10-26 04:19:47.474124536,36.5218,-119.8298,4.33,1.01
2023-10-26 04:25:28.143566191,32.9443,-120.5013,3.92,1.37
2023-10-26 05:30:25.197318263,36.1138,-119.8908,8.88,1.03
2023-10-26 06:27:04.194635440,35.203,-119.7546,7.79,1.23
2023-10-26 08:21:54.107459430,36.5566,-115.3871,5.41,1.07
2023-10-26 09:53:11.287746795,36.3538,-114.7882,11.68,1.38
2023-10-26 09:53:42.514184225,34.5363,-115.4936,3.44,1.44
2023-10-26 10:06:04.462688599,33.2547,-119.5849,5.69,1.7
2023-10-26 10:32:43.116357099,35.6134,-119.2647,7.93,1.49
2023-10-26 11:57:08.003918890,38.2215,-117.845,12.78,1.16
2023-10-26 12:42:10.985857267,34.6846,-121.8249,10.14,1.19
2023-10-26 15:00:54.693346616,34.81,-121.8971,11.52,1.7
2023-10-26 16:19:07.561465450,33.9046,-115.2828,8.43,1.01
2023-10-26 16:29:36.151501995,34.8489,-117.3659,10.01,1.01
2023-10-26 16:35:02.380876876,33.3019,-118.8506,3.38,1.26
2023-10-26 20:15:11.402526930,36.9503,-121.1685,4.84,1.12
2023-10-26 21:29:39.391386881,37.9219,-119.0161,4.43,1.13
2023-10-26 21:29:59.586839840,36.7685,-115.8006,9.29,1.21
2023-10-26 23:45:29.715890355,37.3628,-117.9969,5.06,1.02
2023-10-26 23:50:17.954604823,36.1024,-114.803,8.93,1.81
2023-10-27 00:10:43.408614665,35.3648,-115.5363,7.89,1.42
2023-10-27 00:15:18.203618515,35.2735,-119.4968,6.28,1.16
2023-10-27 02:14:04.445681475,35.0862,-120.405,4.91,1.14
2023-10-27 02:35:10.797123179,32.6699,-119.673,6.03,1.28
2023-10-27 02:55:42.768925723,37.1029,-118.4771,9.02,1.68
2023-10-27 03:03:07.650704019,37.2596,-120.1033,6.04,1.56
2023-10-27 03:41:47.732098270,35.2243,-117.3032,10.17,1.57
2023-10-27 04:12:13.961998120,35.8598,-116.4313,8.26,1.1
2023-10-27 05:42:45.527852550,36.1503,-116.7391,6.49,2.3
2023-10-27 05:55:46.882936310,36.7238,-119.9024,6.61,1.15
2023-10-27 08:40:48.228641000,34.6489,-116.8307,8.73,1.05
2023-10-27 09:06:12.146944132,38.0158,-115.8033,5.15,1.57
2023-10-27 09:27:31.689192429,36.4532,-119.6388,8.84,1.45
2023-10-27 09:41:59.195855632,34.6573,-114.943,6.71,1.69
2023-10-27 09:54:36.293253612,32.6142,-119.4305,15.21,1.19
2023-10-27 10:21:13.772602614,35.493,-120.0162,8.79,1.07
2023-10-27 11:04:43.388621207,34.8294,-121.9661,7.28,1.69
2023-10-27 11:18:52.742561776,34.5189,-119.6794,10.24,1.26
2023-10-27 11:50:04.980906647,34.7446,-116.3382,6.24,1.11
2023-10-27 12:59:40.653568070,38.4247,-116.6373,10.18,1.15
2023-10-27 13:16:57.468373951,33.9339,-114.5995,4.11,1.3
2023-10-27 15:44:03.784045059,35.6721,-117.9876,5.09,1.05
2023-10-27 15:56:08.285162542,36.9051,-120.4071,11.99,1.24
2023-10-27 17:45:23.332901560,38.0606,-116.5224,10.74,1.26
2023-10-27 17:55:59.463362727,38.023,-120.5512,10.96,1.01
2023-10-27 18:30:56.808635127,33.2247,-119.1917,8.88,1.35
2023-10-27 18:33:28.938539740,32.6764,-118.4414,6.09,1.66
2023-10-27 18:47:21.551521581,37.0746,-116.8481,6.12,1.54
2023-10-27 19:02:21.987878833,34.6476,-119.5485,7.21,3.1
2023-10-27 19:12:18.068402309,36.4075,-119.1285,4.47,1.27
2023-10-27 19:27:48.504026043,37.1815,-115.3899,10.99,2.14
2023-10-27 20:15:59.212498140,35.9243,-118.9618,8.86,1.29
2023-10-27 20:18:35.576002914,37.1275,-119.5736,5.92,1.0
2023-10-27 20:50:30.919173371,34.2784,-120.1544,11.9,1.03
2023-10-27 20:52:14.209231541,37.4199,-119.5279,6.08,1.38
2023-10-27 21:38:26.661093388,34.1566,-116.9066,9.59,1.2
2023-10-27 22:05:23.483354494,35.602,-120.2529,11.2,1.0
2023-10-28 03:29:37.011898831,37.1245,-121.1273,9.68,1.11
2023-10-28 03:34:41.305320658,34.9242,-121.3864,11.39,1.27
2023-10-28 04:08:43.690171927,33.1271,-114.5995,5.39,1.1
2023-10-28 05:38:16.232535701,36.6853,-119.2236,10.34,1.23
2023-10-28 06:06:30.031526542,35.1311,-115.788,10.8,1.16
2023-10-28 06:22:50.913735408,33.385,-115.6844,6.22,1.33
2023-10-28 07:09:20.934480619,37.0133,-120.1997,8.33,1.98
2023-10-28 07:45:49.767122727,37.7848,-121.6271,8.29,1.16
2023-10-28 08:13:12.570666205,38.153,-117.1601,10.44,2.59
2023-10-28 08:24:59.180086374,33.6115,-119.2322,4.26,1.53
2023-10-28 10:14:01.100325745,35.489,-119.5843,7.33,1.1
2023-10-28 12:59:48.776846640,36.9805,-117.4664,6.63,1.78
2023-10-28 13:19:05.927530706,34.3051,-117.9914,5.89,1.01
2023-10-28 13:51:08.221280556,36.2353,-116.4733,7.81,1.63
2023-10-28 14:35:49.060166989,34.4548,-120.7004,6.87,1.93
2023-10-28 15:30:41.575141139,32.7847,-120.3691,7.82,1.11
2023-10-28 17:11:53.654309351,38.0951,-117.6268,10.55,1.08
2023-10-28 17:52:17.810796354,36.3986,-115.0114,10.87,1.07
2023-10-28 17:54:00.366518047,38.4481,-117.606,1.78,1.58
2023-10-28 17:56:55.204582077,38.3973,-117.8399,5.94,1.45
2023-10-28 17:57:45.638270408,36.1705,-115.2191,6.95,1.47
2023-10-28 18:21:48.982902434,36.8538,-120.6765,9.09,1.02
2023-10-28 19:33:10.521189168,36.3327,-121.2342,11.12,1.37
2023-10-28 20:07:38.420615863,36.2758,-116.3217,6.64,2.09
2023-10-28 20:10:17.050624471,36.3908,-120.6049,11.58,1.11
2023-10-28 21:40:24.821855653,36.5871,-121.8227,5.96,2.07
2023-10-28 22:24:19.254953425,35.7481,-121.2122,6.05,1.26
2023-10-29 00:09:07.790583316,35.9995,-120.2192,4.41,2.49
2023-10-29 00:26:49.614558082,37.6483,-119.5186,8.0,2.38
2023-10-29 00:55:13.453199606,32.9462,-118.9333,4.26,1.52
2023-10-29 01:11:34.297710430,33.4804,-119.1219,5.31,2.47
2023-10-29 01:24:51.986759268,37.7706,-120.1873,5.09,2.19
2023-10-29 01:30:02.551346630,34.7902,-121.5497,8.4,1.33
2023-10-29 02:21:47.959537480,37.5397,-114.9576,5.75,1.04
2023-10-29 02:58:47.876614098,35.2991,-119.1808,4.62,1.28
2023-10-29 03:01:59.610001616,36.5279,-117.3269,5.83,2.03
2023-10-29 03:39:23.795932658,37.7,-116.5706,10.35,1.21
2023-10-29 04:07:51.027036469,33.4447,-117.0096,6.96,1.11
2023-10-29 04:55:37.717113972,36.3887,-118.541,8.32,1.24
2023-10-29 05:57:13.764118835,34.8956,-114.6722,6.12,1.71
2023-10-29 06:26:46.641028211,37.5586,-120.1267,12.46,1.05
2023-10-29 06:28:55.586337991,34.6872,-118.4628,5.36,1.02
2023-10-29 07:51:00.135601874,34.441,-116.7994,11.64,1.71
2023-10-29 09:20:40.761062291,34.2456,-115.0313,0.0,1.59
2023-10-29 09:30:57.540212259,32.7277,-118.9021,6.05,1.38
2023-10-29 09:49:02.568344694,34.6307,-118.2181,5.1,1.1
2023-10-29 11:03:10.232708339,35.4925,-119.299,7.07,3.1
2023-10-29 11:59:59.893750232,36.9088,-116.0002,6.16,1.62
2023-10-29 14:22:27.012013819,32.997,-114.6501,1.54,1.61
2023-10-29 14:24:24.392610937,38.3805,-115.8032,5.34,1.84
2023-10-29 17:37:56.192202572,37.9789,-117.5628,4.07,1.0
2023-10-29 18:40:01.954532199,37.6798,-121.5666,5.38,1.88
2023-10-29 20:04:26.680268098,36.6492,-117.3194,8.97,1.11
2023-10-29 20:47:51.205896661,37.9926,-121.3055,8.53,1.08
2023-10-29 20:48:43.939193361,34.7645,-115.463,10.72,1.14
2023-10-29 21:02:32.314711291,37.1038,-116.4308,7.32,1.07
2023-10-29 22:57:34.356844831,36.4253,-118.9946,10.56,2.13
2023-10-29 23:05:07.136248056,36.5413,-115.6155,8.08,1.74
2023-10-30 01:19:53.848059382,33.5254,-121.1915,9.16,1.77
2023-10-30 01:51:44.974014677,34.3916,-115.0025,10.87,1.12
2023-10-30 02:36:46.920866352,35.693,-119.901,5.08,1.02
2023-10-30 04:03:09.106867738,36.2121,-117.3641,10.06,1.94
2023-10-30 05:21:46.418658908,37.9671,-115.9951,8.94,1.25
2023-10-30 05:30:49.641450159,35.0973,-119.3908,10.95,1.34
2023-10-30 05:44:41.050638732,37.7522,-119.0573,4.36,1.11
2023-10-30 05:56:19.323761828,37.6118,-119.4886,8.92,1.49
2023-10-30 06:10:35.704990011,37.5797,-117.2075,8.93,1.49
2023-10-30 06:55:33.050283205,36.7586,-116.3,11.43,1.24
2023-10-30 07:22:23.610344414,35.0865,-117.29,8.75,1.56
2023-10-30 07:58:20.081445571,38.3235,-114.803,6.73,1.0
2023-10-30 08:28:42.670525838,34.0997,-120.5705,5.05,1.12
2023-10-30 08:38:52.591942463,37.6832,-121.1644,11.55,1.76
2023-10-30 09:50:06.761141174,35.3122,-121.5277,6.84,1.07
2023-10-30 10:36:04.392365798,37.5689,-117.4972,8.62,1.3
2023-10-30 11:20:49.666704588,34.3484,-116.4879,1.27,1.15
2023-10-30 11:30:11.583896291,38.3383,-120.3538,9.94,1.49
2023-10-30 12:19:02.358545024,34.4295,-116.137,7.98,1.06
2023-10-30 12:21:41.227377873,33.0213,-121.8251,6.43,1.23
2023-10-30 13:01:30.292078461,34.9711,-114.6242,9.24,1.97
2023-10-30 13:08:40.599846028,33.2068,-117.4757,11.15,1.09
2023-10-30 13:15:07.335546318,34.6915,-115.8802,9.13,1.39
2023-10-30 14:23:21.578685164,34.1711,-118.208,5.64,1.35
2023-10-30 15:50:16.588828612,35.2299,-119.1768,6.55,1.02
2023-10-30 16:28:24.888384238,37.3686,-114.7156,4.75,1.05
2023-10-30 17:04:08.348514114,34.9088,-119.7225,6.77,1.18
2023-10-30 17:18:04.788493995,37.1914,-116.7116,5.89,2.46
2023-10-30 20:32:21.068633191,32.9449,-117.828,4.72,1.14
2023-10-30 20:47:53.368393119,32.9891,-120.6563,7.6,1.34
2023-10-30 21:00:34.554921329,36.6292,-116.4684,9.65,1.2
2023-10-30 21:32:23.611557607,38.3939,-121.9947,7.77,1.46
2023-10-30 22:27:16.954703171,33.5828,-120.5949,10.18,1.09
2023-10-31 00:59:04.457069807,37.2431,-117.5808,7.8,1.26
2023-10-31 01:01:14.224163104,32.5462,-114.9675,13.68,1.17
2023-10-31 01:53:49.090436902,33.9695,-117.1298,6.32,1.03
2023-10-31 02:09:44.326251309,36.5519,-116.9215,11.11,1.2
2023-10-31 03:54:20.146939386,32.9245,-117.923,12.27,3.04
2023-10-31 04:14:53.124754239,36.4983,-117.8594,2.43,1.58
2023-10-31 07:29:34.557895560,34.1384,-120.1324,11.97,1.56
2023-10-31 08:13:36.839445002,33.9686,-118.6207,11.28,1.21
2023-10-31 08:15:42.693074785,36.5846,-116.4789,9.37,1.05
2023-10-31 09:16:23.178994175,32.6837,-120.6532,7.37,1.04
2023-10-31 09:21:27.811755165,34.7474,-114.5214,5.03,1.37
2023-10-31 12:44:52.719914358,33.6755,-117.9133,3.57,1.92
2023-10-31 13:26:39.992568985,38.0779,-115.7428,7.68,1.28
2023-10-31 13:40:32.148566671,38.4465,-114.6033,2.72,1.03
2023-10-31 15:34:56.745747715,34.3605,-120.59,8.91,1.17
2023-10-31 15:38:37.495417457,36.2678,-118.7004,8.84,2.01
2023-10-31 16:47:23.784485664,36.8062,-119.0884,9.11,1.15
2023-10-31 17:17:26.926400799,37.6987,-114.9963,12.51,1.23
2023-10-31 18:03:52.103836287,37.4532,-120.6511,9.26,1.28
2023-10-31 18:11:23.826497111,37.8871,-115.6597,10.64,1.2
2023-10-31 18:19:31.112747692,33.4631,-119.7882,8.32,1.42
2023-10-31 18:33:44.206163660,37.4799,-115.7783,10.33,1.12
2023-10-31 19:07:34.780630726,34.0448,-115.8609,9.81,1.19
2023-10-31 20:36:00.048228398,33.9437,-120.0923,2.04,1.46
2023-10-31 20:37:31.466080371,38.4583,-118.9595,7.38,1.46
2023-10-31 20:49:49.709357355,33.7321,-120.5666,7.77,1.34
2023-10-31 21:53:05.147696879,34.1234,-116.7986,8.27,1.8
2023-10-31 22:01:04.534591485,35.237,-115.0736,9.69,1.35
2023-10-31 23:16:22.434768334,35.776,-115.7937,9.63,1.58
2023-11-01 00:55:22.229062896,34.2796,-120.2796,12.01,1.03
2023-11-01 02:57:20.222010069,36.0272,-115.3139,8.5,1.01
2023-11-01 03:13:50.589593254,38.3222,-121.2045,3.72,1.05
2023-11-01 03:34:36.050152980,34.8679,-118.1393,7.31,1.78
2023-11-01 04:09:58.366176743,36.5475,-115.1145,12.7,1.15
2023-11-01 04:16:21.148263078,34.4534,-117.3377,7.7,1.54
2023-11-01 07:10:33.669164110,37.8456,-121.9562,9.82,1.12
2023-11-01 07:28:36.481953274,37.6019,-115.6958,8.27,1.18
2023-11-01 07:42:28.272524294,37.5258,-114.97,5.72,1.83
2023-11-01 08:49:13.433747381,37.5955,-120.7562,6.9,1.36
2023-11-01 10:11:55.730914351,38.0477,-118.454,8.87,1.46
2023-11-01 10:45:00.973965209,34.527,-117.6981,4.27,1.56
2023-11-01 12:45:13.586820610,35.1219,-115.7614,5.2,1.08
2023-11-01 12:59:05.343530990,36.9568,-121.2966,9.31,2.16
2023-11-01 13:26:14.313613016,37.6,-114.8119,13.01,1.17
2023-11-01 14:17:09.941158459,32.5883,-120.4978,7.91,1.34
2023-11-01 15:39:27.683887232,35.5827,-118.8542,7.97,1.48
2023-11-01 16:29:13.349663336,32.7306,-117.8654,9.04,1.76
2023-11-01 17:19:26.839292109,34.2321,-115.7934,10.32,1.35
2023-11-01 17:43:34.089778766,37.2802,-118.7481,10.49,1.98
2023-11-01 19:08:42.213278756,37.7866,-114.6183,9.51,1.56
2023-11-01 19:32:58.094546996,33.4446,-121.4271,5.5,1.92
2023-11-01 21:31:59.475894086,35.129,-115.1224,4.15,1.12
2023-11-01 23:32:27.401446681,35.1581,-117.5481,7.11,1.87
2023-11-01 23:59:17.057338543,34.0726,-120.3213,10.24,1.24
2023-11-02 01:33:37.071600292,36.3669,-119.9077,1.7,1.16
2023-11-02 01:58:08.567459047,36.6626,-117.5055,5.57,1.18
2023-11-02 04:30:30.145352941,37.9448,-115.938,4.96,1.37
2023-11-02 04:40:01.701217741,36.0296,-117.8412,6.02,1.15
2023-11-02 05:11:03.818712227,34.9655,-120.4971,7.41,2.04
2023-11-02 05:12:45.053969726,37.3521,-114.6117,10.43,2.11
2023-11-02 07:37:37.941952046,33.4021,-121.3257,2.57,1.56
2023-11-02 08:11:34.749781512,34.0392,-121.5449,7.5,2.39
2023-11-02 08:34:32.059153780,32.7613,-117.645,8.47,1.26
2023-11-02 08:42:59.198941924,37.9832,-121.2291,9.47,1.05
2023-11-02 08:44:51.805909544,32.8569,-119.6731,7.25,1.82
2023-11-02 08:52:44.304276511,33.6883,-119.2042,8.57,1.06
2023-11-02 10:27:08.293081984,35.6139,-121.6842,7.74,1.33
2023-11-02 10:34:45.346064512,32.8626,-118.1506,13.24,1.34
2023-11-02 10:49:49.322635509,35.4347,-116.1499,3.35,1.86
2023-11-02 11:49:13.182665139,37.4635,-115.0919,7.41,1.22
2023-11-02 12:03:29.977741875,34.6555,-116.7305,3.78,1.57
2023-11-02 15:12:49.396460559,36.9895,-117.0567,10.72,1.41
2023-11-02 16:08:51.239858542,33.402,-119.1202,9.26,1.05
2023-11-02 17:15:14.034648538,35.8805,-121.5826,7.03,1.67
2023-11-02 17:33:03.392710634,35.906,-120.878,7.14,1.22
2023-11-02 18:05:55.615695082,35.5202,-114.9812,7.12,1.14
2023-11-02 20:11:24.197274607,33.7436,-118.7606,13.15,1.38
2023-11-02 22:18:26.013877984,38.3778,-121.47,8.56,1.44
2023-11-02 22:44:18.400824048,34.8495,-117.0637,2.59,2.04
2023-11-02 23:17:09.329901777,36.4773,-114.6,8.18,1.63
2023-11-02 23:51:20.315083385,35.6725,-121.2883,11.1,1.49
2023-11-02 23:55:55.164389189,33.2947,-121.5815,5.72,1.29
2023-11-03 01:20:16.299116567,37.2734,-116.0766,7.31,1.99
2023-11-03 01:45:44.386226151,36.4256,-120.5101,12.45,1.19
2023-11-03 01:57:51.567120072,35.0844,-119.8677,11.23,1.1
2023-11-03 03:54:56.232214425,36.8629,-121.3602,7.14,1.67
2023-11-03 04:53:39.235060841,34.8504,-117.8778,5.02,1.66
2023-11-03 05:57:05.214817874,32.972,-119.9137,8.87,1.29
2023-11-03 06:10:27.232796080,32.8683,-114.6169,11.33,1.01
2023-11-03 07:33:23.985704359,35.8646,-115.3274,7.36,1.69
2023-11-03 07:35:24.285086770,35.2044,-121.6934,9.12,1.0
2023-11-03 10:20:27.428765096,35.7144,-118.5406,7.41,1.31
2023-11-03 11:09:42.786607496,38.1068,-115.8268,8.66,1.44
2023-11-03 11:37:44.511929027,32.5942,-114.7361,8.63,1.18
2023-11-03 12:14:54.774795286,36.0255,-118.6718,8.9,1.21
2023-11-03 14:07:40.767176393,38.4111,-117.249,7.34,2.29
2023-11-03 14:19:18.120742425,33.838,-116.7462,11.72,1.22
2023-11-03 16:26:46.578539956,33.18,-120.8743,9.59,1.06
2023-11-03 17:09:14.794103269,35.9587,-116.6116,7.48,1.62
2023-11-03 17:46:49.216545597,33.6247,-119.6221,8.58,1.12
2023-11-03 18:20:37.995881908,33.0438,-118.7863,6.29,1.32
2023-11-03 18:56:21.891706813,33.0826,-114.5797,10.25,1.07
2023-11-03 19:04:44.378920525,36.5497,-116.837,11.16,1.06
2023-11-03 19:13:36.966449551,35.2614,-116.4044,6.05,1.01
2023-11-03 20:45:12.892318856,33.7358,-117.1932,8.38,1.22
2023-11-03 20:53:01.703688912,33.1861,-120.5368,10.64,1.02
2023-11-03 20:54:22.235028792,35.3692,-119.6375,8.77,1.33
2023-11-03 20:55:32.287319373,33.8886,-121.1239,2.25,1.16
2023-11-03 21:22:02.455539111,35.1766,-115.6074,4.5,1.49
2023-11-03 23:11:19.567495946,34.0771,-120.1124,5.95,1.48
2023-11-04 01:08:15.051758111,32.9801,-120.4148,10.97,1.15
2023-11-04 02:28:51.308745936,35.3517,-114.5297,6.56,1.67
2023-11-04 02:56:23.945345130,36.989,-121.721,8.44,1.39
2023-11-04 03:02:17.052608293,34.1489,-119.045,3.93,1.02
2023-11-04 07:25:59.222558413,35.4823,-121.7242,10.75,1.21
2023-11-04 08:05:25.362024985,37.1422,-121.9591,4.98,1.12
2023-11-04 08:44:52.052457284,38.4679,-121.4789,5.67,1.15
2023-11-04 09:14:07.137385961,33.8726,-115.0184,11.89,1.26
2023-11-04 09:16:18.076832652,33.0973,-120.5932,5.88,1.44
2023-11-04 10:01:20.873682376,37.5615,-120.1398,7.17,1.34
2023-11-04 10:08:06.721848711,37.7358,-118.4832,8.23,1.08
2023-11-04 10:17:48.408343222,35.7489,-117.912,5.88,1.12
2023-11-04 10:54:02.282850489,35.4913,-118.3477,10.47,1.72
2023-11-04 11:18:19.696567513,33.4368,-121.5129,9.65,1.46
2023-11-04 11:27:22.522162408,35.5927,-116.487,9.62,1.03
2023-11-04 11:28:27.891348291,37.1818,-115.5194,8.04,1.09
2023-11-04 12:40:07.763489373,36.6139,-120.243,8.26,2.02
2023-11-04 14:15:27.724472273,33.3787,-121.8126,3.61,1.01
2023-11-04 14:26:28.648605656,36.8554,-121.2007,6.5,1.6
2023-11-04 15:26:41.553865686,33.0522,-118.0434,8.26,1.56
2023-11-04 15:55:15.708659738,36.9256,-120.456,7.37,2.14
2023-11-04 16:42:03.787128098,32.7762,-119.8552,10.9,1.28
2023-11-04 17:22:19.620532557,32.5848,-120.2909,10.47,1.31
2023-11-04 19:18:07.510001298,33.2078,-120.0478,12.94,1.28
2023-11-04 20:45:55.734547980,32.8905,-117.5704,8.82,1.71
2023-11-04 21:14:09.125347781,38.2857,-119.1607,3.8,1.84
2023-11-04 21:20:14.142984215,38.0245,-118.6831,7.83,1.31
2023-11-04 22:28:04.761662666,36.1339,-117.7848,9.04,1.3
2023-11-05 00:51:50.392855443,37.9927,-117.0615,6.24,1.42
2023-11-05 01:22:40.388945565,35.5887,-121.4183,7.57,1.15
2023-11-05 01:34:34.748351131,35.4112,-117.2669,5.79,2.02
2023-11-05 02:26:00.266172051,36.9408,-115.9235,10.81,1.24
2023-11-05 02:45:53.832905550,38.2629,-115.6505,10.44,1.03
2023-11-05 04:34:50.470403183,36.5418,-115.0723,11.91,1.24
2023-11-05 05:15:09.670062639,34.9886,-118.7281,6.93,2.41
2023-11-05 07:58:33.932413679,35.5947,-118.4127,4.7,1.76
2023-11-05 09:28:56.510919264,33.9894,-118.8314,10.57,1.97
2023-11-05 10:03:16.532427728,35.051,-116.5205,10.17,1.25
2023-11-05 10:05:45.396019790,34.3244,-120.3193,3.53,1.03
2023-11-05 10:08:10.776989594,35.9392,-114.8119,10.14,1.64
2023-11-05 10:18:12.860424217,35.4812,-118.6897,4.79,1.1
2023-11-05 11:21:26.154473159,36.7844,-119.9186,7.94,1.18
2023-11-05 11:21:36.855802637,37.8712,-114.5525,10.77,1.2
2023-11-05 12:12:27.528669048,36.217,-119.6817,7.97,1.3
2023-11-05 12:24:30.951506797,38.4302,-117.0889,8.88,1.02
2023-11-05 13:50:58.518338918,34.9913,-115.9541,7.58,1.87
2023-11-05 14:27:06.012146305,34.6787,-114.8082,1.92,2.01
2023-11-05 14:47:04.653369315,35.3515,-121.8159,10.13,1.17
2023-11-05 15:14:02.774719201,37.3504,-121.868,8.72,1.36
2023-11-05 16:21:44.135126289,32.8581,-120.0256,8.27,1.37
2023-11-05 16:48:02.993995003,37.6956,-118.8031,2.96,1.61
2023-11-05 16:53:40.005372610,34.9082,-115.8579,8.25,1.17
2023-11-05 17:17:31.931830294,34.1169,-121.2322,9.82,1.07
2023-11-05 17:58:19.672313958,38.302,-119.4122,9.56,1.01
2023-11-05 18:58:47.973310623,35.6179,-116.1762,6.47,1.16
2023-11-05 19:07:16.564475514,34.9384,-115.4927,5.07,1.53
2023-11-05 19:28:57.178602107,34.7753,-115.9403,11.36,1.4
2023-11-05 20:19:21.511985172,34.1952,-116.0653,9.08,1.69
2023-11-05 21:16:40.171492763,36.3076,-121.5615,9.92,1.46
2023-11-05 21:16:50.126476395,35.4091,-121.4691,10.44,1.23
2023-11-05 22:51:18.544978321,37.446,-118.9847,2.86,1.25
2023-11-05 23:04:48.471787397,35.4707,-119.4783,8.87,1.13
2023-11-05 23:16:19.646501794,33.9448,-121.7463,6.8,1.5
2023-11-05 23:45:23.159512453,38.236,-115.5598,8.64,1.13
2023-11-06 00:10:54.167040400,33.2351,-120.9385,7.75,1.16
2023-11-06 01:10:35.391133457,35.3391,-120.1382,7.47,1.93
2023-11-06 02:52:04.103836041,37.0557,-121.9031,7.83,1.19
2023-11-06 03:07:34.487406738,35.023,-116.8392,8.1,1.56
2023-11-06 04:03:56.877596099,33.0053,-116.138,2.18,1.19
2023-11-06 04:41:06.338944539,36.571,-118.0798,6.38,1.53
2023-11-06 05:08:20.174819965,32.5524,-118.9931,2.1,1.31
2023-11-06 06:43:30.187006783,37.7751,-119.2886,10.11,1.17
2023-11-06 07:28:38.044236258,33.4177,-115.0322,10.85,1.22
2023-11-06 07:42:08.003842887,37.4245,-118.4928,6.2,1.86
2023-11-06 08:21:34.498807214,36.6388,-116.5839,6.55,1.38
2023-11-06 09:30:19.607721541,32.9477,-119.1711,4.33,2.31
2023-11-06 09:42:17.543555070,35.2571,-119.9105,6.9,1.08
2023-11-06 10:01:34.063464951,35.4234,-116.705,11.61,1.2
2023-11-06 11:12:42.111656543,34.6757,-121.2313,1.79,1.11
2023-11-06 12:18:57.762222365,34.0378,-119.3072,10.46,1.2
2023-11-06 12:30:44.775044024,37.1143,-115.539,8.53,1.53
2023-11-06 13:15:26.018716555,37.9529,-118.676,9.23,1.24
2023-11-06 13:49:17.321219388,33.4731,-116.4759,10.55,1.08
2023-11-06 15:03:51.337199878,36.3543,-115.3218,12.35,1.57
2023-11-06 15:36:14.208590847,32.605,-116.3231,0.93,2.98
2023-11-06 16:09:00.626650456,38.0447,-121.6814,12.93,1.2
2023-11-06 17:18:08.198013268,38.1994,-121.3968,5.48,2.35
2023-11-06 20:08:44.642804686,32.6436,-117.2202,11.23,1.05
2023-11-06 21:53:11.469582934,37.5792,-118.9888,2.73,1.96
2023-11-06 22:43:11.886937618,32.7005,-119.4923,12.08,1.1
2023-11-06 23:10:06.599794425,33.1084,-115.5459,9.82,1.1
2023-11-06 23:45:08.954626091,34.2231,-116.8504,10.34,1.64
2023-11-07 00:06:06.353611030,33.2093,-121.0108,5.0,1.71
2023-11-07 00:48:11.882547420,34.4731,-120.6311,11.19,1.53
2023-11-07 01:19:51.857748251,34.8948,-116.6802,9.24,1.09
2023-11-07 04:49:17.306695756,38.4985,-117.4645,3.68,1.38
2023-11-07 07:47:01.471120842,38.1701,-118.6693,12.26,1.8
2023-11-07 08:09:57.773026481,33.3832,-116.7464,10.32,1.34
2023-11-07 08:45:11.396796264,34.9846,-116.5442,14.3,1.11
2023-11-07 09:02:18.856284782,37.6453,-114.8923,6.7,1.34
2023-11-07 09:17:49.876825422,34.7926,-115.6047,15.68,1.8
2023-11-07 09:52:04.415981017,37.4717,-114.6312,6.26,1.45
2023-11-07 10:00:03.717610952,33.2337,-120.6186,4.36,1.65
2023-11-07 10:29:39.572005227,36.5005,-120.5443,12.48,1.17
2023-11-07 10:46:08.477130551,34.0542,-117.4518,9.46,1.83
2023-11-07 11:04:29.653697394,36.5447,-119.0109,9.03,1.07
2023-11-07 11:37:48.755836707,34.4603,-116.9152,8.46,1.79
2023-11-07 11:42:29.999346364,38.0388,-114.655,7.91,1.23
2023-11-07 12:20:03.392811112,34.2652,-115.4751,6.18,1.97
2023-11-07 12:25:02.766985890,38.0855,-120.687,3.98,1.51
2023-11-07 12:34:29.661639225,32.7864,-115.7031,8.91,1.0
2023-11-07 13:29:02.827513672,37.4417,-120.2798,7.82,1.16
2023-11-07 14:12:50.555836763,32.9285,-115.0344,6.31,1.73
2023-11-07 14:59:09.275669929,32.9729,-120.8982,8.36,1.3
2023-11-07 15:53:04.191735908,36.5662,-115.4085,13.22,1.04
2023-11-07 16:41:36.767019771,35.7173,-121.7008,11.43,1.07
2023-11-07 17:01:04.415645331,36.3143,-115.3945,10.35,1.71
2023-11-07 17:06:15.139453229,37.3156,-119.1315,7.31,1.28
2023-11-07 20:22:52.074470654,38.3585,-120.6858,7.03,1.09
2023-11-08 00:35:24.879182905,37.4838,-114.6351,3.5,2.15
2023-11-08 00:59:02.751514707,38.1329,-115.7041,2.52,1.55
2023-11-08 02:26:09.955922317,34.2132,-118.2953,8.05,1.35
2023-11-08 03:23:22.079990413,34.7667,-114.7137,11.69,1.38
2023-11-08 03:29:26.522062245,36.2512,-117.6718,7.25,1.17
2023-11-08 04:28:49.915752407,33.904,-116.5691,7.03,1.14
2023-11-08 05:47:42.287397560,36.485,-118.3089,7.37,1.03
2023-11-08 05:48:33.914426561,36.7437,-119.3965,4.14,2.36
2023-11-08 06:19:15.162659392,36.3717,-114.5048,8.76,1.16
2023-11-08 06:32:53.922365826,33.2166,-114.6585,12.09,1.14
2023-11-08 08:20:54.196041785,34.2762,-117.9761,12.91,1.1
